1558,quangtinh,2020-08-24 20:39:36,quangtinh,2020-08-24 20:39:36,0,39.99,,"<h4>The fine knit and decorative wavy edges give this strappy top a premium look.<h4>
<p>Smooth, soft fine knit made of comfortable blended viscose<p>
<p>Flat V-neckline with a decorative wavy edge<p>
<p>Straps approx. 2 cm in width<p>
<p>Comfortable, figure-hugging fit<p>
<p>Contrasting wavy edge at the hem<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Length: Approx. 36 cm (side seam)<p>
<h4>Material and care<h4>
<p>Outer fabric: 85% Viscose, 15% Polyester<p>
",Fine knit top with wavy edges,WOMEN,
1559,quangtinh,2020-08-24 20:40:15,quangtinh,2020-08-24 20:40:15,0,29.99,,"<h4>This loose-cut, sleeveless top is perfect for hot summer days. It features a beautiful button placket with horn-look buttons and a casually tied bow detail.<h4>
<p>Soft, flowing fabric with a silky touch, made of high-quality blended viscose<p>
<p>Fine texture<p>
<p>Deep round neckline<p>
<p>Button placket at the centre front<p>
<p>Knotted detail at the hem<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 40 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 63% Viscose, 37% Polyester<p>
<p>Care tip: ironing brings this item containing viscose back to its original shape and length after being washed. For the best results we recommend steam ironing.<p>
",Sleeveless top with a button placket,WOMEN,
1560,quangtinh,2020-08-24 20:40:43,quangtinh,2020-08-24 20:40:44,0,39.99,,"<h4>This active sleeveless top with a logo print, mesh details and edry technology proves that being active can be fun.<h4>
<p>Silky smooth stretch jersey with E-DRY technology<p>
<p>E-DRY: lightweight, breathable and quick-drying<p>
<p>Airy mesh inserts at the straps, décolleté and back<p>
<p>Tonal, all-over logo print<p>
<p>Slightly fitted<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Polyester, 5% Elastane<p>
<p>Trimming: 80% Polyamide, 20% Elastane<p>
","Top with mesh details, E-DRY",WOMEN,
1561,quangtinh,2020-08-24 20:41:06,quangtinh,2020-08-24 20:41:06,0,12.99,,"<h4>This top is snug and airy, and the great colours make it a pretty head-turner.<h4>
<p>Soft jersey made of viscose with added stretch for comfort<p>
<p>Adjustable spaghetti straps<p>
<p>Wide, round neckline at the front and back<p>
<p>Close-fitting design<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 48 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 96% Viscose, 4% Elastane<p>
",Spaghetti strap top made of jersey,WOMEN,
1562,quangtinh,2020-08-24 20:41:38,quangtinh,2020-08-24 20:41:38,0,29.99,,"<h4>This T-shirt with a V-neckline, logo print and E-DRY technology is casual, comfortable and very functional!<h4>
<p>High-performance jersey with stretch and E-DRY technology:<p>
<p>lightweight, breathable and quick drying<p>
<p>Bound V-neckline<p>
<p>Short sleeves with fixed turn-ups<p>
<p>Tonal logo print on the back<p>
<p>Figure-enhancing decorative stitching<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Polyester, 5% Elastane<p>
","Active T-shirt with a V-neckline and logo, E-DRY",WOMEN,
1563,quangtinh,2020-08-24 20:42:07,quangtinh,2020-08-24 20:42:08,0,12.99,,"<h4>This fitted basic T-shirt scores points with its airy textured slub jersey fabric with eco-friendly high-quality organic cotton, a beautiful neckline and fixed sleeve turn-ups!<h4>
<p>Airy textured slub jersey made of pure cotton including organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Generous round neckline edged with a narrow ribbed trim<p>
<p>Short sleeves with fixed turn-ups<p>
<p>Slightly fitted<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 61 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton<p>
",T-shirt containing organic cotton,WOMEN,
1564,quangtinh,2020-08-24 20:42:53,quangtinh,2020-08-24 20:42:54,0,15.99,,"<h4>Good vibes T-shirt: is super comfortable and the sporty stripes and soft jersey with high-quality organic cotton create a cheerful look!<h4>
<p>Soft jersey in cotton with stretch and organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Two-tone, striped pattern<p>
<p>Generous round neckline edged with a narrow ribbed trim<p>
<p>Slightly fitted<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 65 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 94% Cotton, 6% Elastane<p>
",Striped T-shirt with stretch and organic cotton,WOMEN,
1565,quangtinh,2020-08-24 20:43:19,quangtinh,2020-08-24 20:43:46,0,25.99,,"<h4><h4>
<p>Jersey made of sustainable organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Round neckline with a ribbed trim<p>
<p>Colourful logo print all over the front<p>
<p>Straight, relaxed cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 68 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton<p>
","CRAIG & KARL: Love T-shirt, 100% organic cotton",WOMEN,
1490,quangtinh,2020-08-24 20:10:39,quangtinh,2020-08-24 20:10:39,0,25.99,,"<h4>Classic at the front and sophisticated at the back, the back slit gives this stretchy top with three-quarter length sleeves a surprise kick!<h4>
<p>Soft, lightweight jersey in a cotton-modal blend with stretch for comfort<p>
<p>Fashionable slit on the back at the centre top<p>
<p>Straight, relaxed cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Sleeve length: Approx. 34 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 49% Modal, 46% Cotton, 5% Elastane<p>
",Stretch top with a slit at the back,WOMEN,
1491,quangtinh,2020-08-24 20:10:50,quangtinh,2020-08-24 20:10:50,0,19.99,,"<h4>Good vibes T-shirt: is super comfortable and the sporty stripes and soft jersey with high-quality organic cotton create a cheerful look!<h4>
<p>Soft jersey in cotton with stretch and organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Two-tone, striped pattern<p>
<p>Generous round neckline<p>
<p>Keyhole neckline with bow detail on the back<p>
<p>Slightly fitted<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 62 cm<p>
<p>Sleeve length: Approx. 46 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Cotton, 5% Elastane<p>
",Striped T-shirt containing organic cotton,WOMEN,
1492,quangtinh,2020-08-24 20:11:03,quangtinh,2020-08-24 20:11:03,0,19.99,,"<h4>Soft jersey, timeless design: This striped long sleeve top provides exceptional comfort and a versatile look.<h4>
<p>Soft jersey composed of comfy and stretchy organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Deep round neckline<p>
<p>Three-tone striped pattern<p>
<p>Deep round neckline<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Sleeve length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Cotton (organic), 5% Elastane<p>
","Striped long sleeve top, organic cotton",WOMEN,
1493,quangtinh,2020-08-24 20:11:13,quangtinh,2020-08-24 20:11:13,0,19.99,,"<h4>The keyhole neckline with a bow detail in a contrasting colour gives this basic piece a playful twist.<h4>
<p>Soft jersey in cotton with stretch and organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Generous round neckline<p>
<p>Keyhole neckline with bow appliqué on the back<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Length: Approx. 45 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Cotton, 5% Elastane<p>
",Top with bow and organic cotton,WOMEN,
1494,quangtinh,2020-08-24 20:11:27,quangtinh,2020-08-24 20:11:28,0,39.99,,"<h4>This slightly oversized long sleeve top in pure cotton is a perfect everyday favourite.<h4>
<p>Dense jersey made of pure cotton with a fine texture<p>
<p>Round neckline with borders<p>
<p>Dropped shoulders<p>
<p>Straight and comfy figure-skimming cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Sleeve length: Approx. 68 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton<p>
","Striped long sleeve top, 100% cotton",WOMEN,
1495,quangtinh,2020-08-24 20:11:45,quangtinh,2020-08-24 20:17:41,0,19.99,,"<h4>The ultimate basic that belongs in every wardrobe: Striped top made of cotton with stretch for comfort.<h4>
<p>Cotton jersey composed of high-quality organic cotton and a percentage of stretch<p>
<p>Round neckline<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Cotton, 5% Elastane<p>
",Striped long sleeve top with organic cotton,WOMEN,
1496,quangtinh,2020-08-24 20:11:58,quangtinh,2020-08-24 20:24:33,0,17.99,,"<h4>We love stripes! This jersey top made of pure organic cotton is a sporty essential for your wardrobe. We think you'll love its summery stripes and casual, 3/4-length sleeves.<h4>
<p>Soft jersey made of 100% organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>All-over striped pattern<p>
<p>Bateau neckline<p>
<p>3/4 length sleeves with fixed turn-ups<p>
<p>Straight, figure-enhancing fit<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 61 cm<p>
<p>Sleeve length: Approx. 43 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton (organic)<p>
",Top made of 100% organic cotton,WOMEN,
1497,quangtinh,2020-08-24 20:12:27,quangtinh,2020-08-24 20:12:27,0,29.99,,"<h4>This long sleeve top is an elegant essential for your styling ideas in smooth stretch viscose with a V-neck and chiffon trim.<h4>
<p>Smooth jersey made of high-quality viscose with stretch for comfort<p>
<p>V-neckline with a fine chiffon trim<p>
<p>Long sleeves<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 62 cm<p>
<p>Sleeve length: Approx. 62 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 93% Viscose, 7% Elastane<p>
<p>Care tip: ironing brings this item containing viscose back to its original shape and length after being washed. For the best results we recommend steam ironing.<p>
",Long sleeve top with a V-neckline,WOMEN,
1498,quangtinh,2020-08-24 20:12:49,quangtinh,2020-08-24 20:12:49,0,19.99,,"<h4>The generous neckline with wavy edges on this long sleeve top made of high-quality organic cotton is a feminine eye-catcher.<h4>
<p>Soft jersey composed of comfy and stretchy organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Generous round neckline at the front and back with wavy edges<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Sleeve length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Cotton (organic), 5% Elastane<p>
",Long sleeve top with wavy edges,WOMEN,
1499,quangtinh,2020-08-24 20:13:00,quangtinh,2020-08-24 20:13:40,0,39.99,,"<h4><h4>
<h4>Material and care<h4>
<p>96% Lyocell, 4% Elastane<p>
",Long sleeve tops,WOMEN,
1500,quangtinh,2020-08-24 20:13:16,quangtinh,2020-08-24 20:13:16,0,19.99,,"<h4>Enjoy your summer with a good conscience! This jersey top with a graphic all-over print is made of high-quality organic cotton with added stretch comfort.<h4>
<p>Smooth jersey composed of organic cotton with added stretch for comfort<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Round neckline edged with a finely ribbed trim<p>
<p>3/4-length sleeves<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 62 cm<p>
<p>Sleeve length: Approx. 45 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Cotton (organic), 5% Elastane<p>
",Organic cotton print T-shirt,WOMEN,
1501,quangtinh,2020-08-24 20:13:33,quangtinh,2020-08-24 20:13:33,0,19.99,,"<h4>The beautiful, wavy neckline makes this stretch top a special piece for casual and chic outfits.<h4>
<p>Soft cotton jersey composed with stretch for comfort and organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Fashionable three-quarter length sleeves<p>
<p>Straight, loose cut<p>
<h4>Size info<h4>
<p>Back length: Approx. 73 cm<p>
<p>Sleeve length: Approx. 46 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Cotton (organic), 5% Elastane<p>
",CURVY top with wavy details,WOMEN,
1502,quangtinh,2020-08-24 20:13:54,quangtinh,2020-08-24 20:15:29,0,15.99,,"<h4>Good for you, good for the planet: This long sleeve top scores all the right points for its sustainable fabric blend and basic, versatile design.<h4>
<p>Lightweight textured jersey made of organic cotton and recycled polyester<p>
<p>Organic cotton from controlled, environmentally friendly cultivation<p>
<p>Bateau neckline<p>
<p>Straight, slightly loose cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 65 cm<p>
<p>Sleeve length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 65% Polyester (recycled), 35% Cotton (organic)<p>
",Recycled: long sleeve top with organic cotton,WOMEN,
1503,quangtinh,2020-08-24 20:14:16,quangtinh,2020-08-24 20:19:52,0,29.99,,"<h4><h4>
<p>Fine ribbed texture<p>
<p>Round neckline<p>
<p>Sporty raglan sleeves<p>
<p>Comfy, loose cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Sleeve length: Approx. 67 cm (including shoulders)<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton<p>
",Long sleeve top made of 100% cotton,WOMEN,
1504,quangtinh,2020-08-24 20:14:30,quangtinh,2020-08-24 20:15:24,0,15.99,,"<h4>This mottled jersey long sleeve top with high-quality organic cotton is a sustainable essential for your wardrobe.<h4>
<p>Soft melange jersey composed of a cotton blend containing organic and viscose<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Wide round neckline with a ribbed trim<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 57 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 70% Cotton (organic), 30% Viscose<p>
",Long sleeve top with organic cotton,WOMEN,
1505,quangtinh,2020-08-24 20:14:46,quangtinh,2020-08-24 20:14:46,0,19.99,,"<h4>For 1001 styling opportunities: Long sleeve top made of finely ribbed cotton jersey with a bateau neckline.<h4>
<p>Jersey fabric made of pure organic cotton with a fine ribbed texture<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Bateau neckline<p>
<p>Figure-enhancing cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Sleeve length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton (organic)<p>
",Long sleeve top with a bateau neckline made of organic cotton,WOMEN,
1506,quangtinh,2020-08-24 20:15:06,quangtinh,2020-08-24 20:15:06,0,25.99,,"<h4>The fine organic cotton makes this casual long top with a trendy high-low hem the perfect skin-flatterer.<h4>
<p>Smooth jersey made of high-quality blended cotton with organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Round neckline with ribbed trim, reinforced with woven tape at the nape of the neck<p>
<p>Three-quarter length sleeves<p>
<p>Casual high-low hem<p>
<h4>Size info<h4>
<p>With size 44 (can vary slightly depending on the size):<p>
<p>Back length: Approx. 99 cm<p>
<p>Sleeve length: Approx. 65 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 50% Cotton (organic), 50% Modal<p>
",Curvy long top with organic cotton,WOMEN,
1507,quangtinh,2020-08-24 20:15:20,quangtinh,2020-08-24 20:15:20,0,25.99,,"<h4>The striped turn-down sleeve cuffs on this ribbed long sleeve top with high-quality organic cotton create a beautiful accent.<h4>
<p>Finely ribbed jersey composed of organic cotton and viscose<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Wide round neckline edged with a striped border<p>
<p>Striped turn-down sleeve cuffs<p>
<p>Slightly fitted, figure-hugging cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 64 cm<p>
<p>Sleeve length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 70% Cotton (organic), 30% Viscose<p>
",Long sleeve top with striped hem edges,WOMEN,
1508,quangtinh,2020-08-24 20:15:45,quangtinh,2020-08-24 20:15:45,0,25.99,,"<h4>This asymmetric long top made of fine jersey with conscientiously cultivated organic cotton and a casual high-low hem is the ideal styling partner for leggings or skinny jeans.<h4>
<p>Smooth jersey with a fine melange finish made of high-quality blended cotton with organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Wide round neckline with a ribbed trim, reinforced with woven tape at the nape of the neck<p>
<p>Slightly flared cut<p>
<p>Trendy high-low hem<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx.<p>
<p>Sleeve length: Approx. 61 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 52% Cotton (organic), 48% Modal<p>
",Long top with organic cotton,WOMEN,
1509,quangtinh,2020-08-24 20:16:23,quangtinh,2020-08-24 20:17:41,0,19.99,,"<h4>The fine, decorative placket at the neck gives this jersey T-shirt made of the very purest organic cotton its subtly romantic look.<h4>
<p>Soft jersey made of 100% organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Rounded V-neck with a decorative placket and gathering at the cleavage<p>
<p>Three-quarter length sleeves<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Sleeve length: Approx. 44 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton (organic)<p>
",Jersey top made of 100% organic cotton,WOMEN,
1510,quangtinh,2020-08-24 20:17:03,quangtinh,2020-08-24 20:17:03,0,15.99,,"<h4>This melange long sleeve top made of sustainable blended material is especially versatile.<h4>
<p>Melange jersey made of organic cotton and recycled synthetic fibres<p>
<p>Bateau neckline, reinforced with woven tape at the nape of the neck<p>
<p>Straight, slightly loose cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 65 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 65% Polyester (recycled), 35% Cotton (organic)<p>
",Melange long sleeve top with a bateau neckline,WOMEN,
1511,quangtinh,2020-08-24 20:17:30,quangtinh,2020-08-24 20:17:30,0,39.99,,"<h4>This flowing jersey hoodie made of premium organic cotton and recycled fibres is light, loose and super sporty.<h4>
<p>Soft slub jersey made of blended fabric containing organic cotton and recycled yarn<p>
<p>Melange texture<p>
<p>Comfy hood<p>
<p>Dropped shoulders with deep set sleeves<p>
<p>Slit hem and sleeve ends edged with wide, ribbed borders<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 62 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 65% Polyester (recycled), 35% Cotton (organic)<p>
",Recycled: hoodie containing organic cotton,WOMEN,
1512,quangtinh,2020-08-24 20:17:56,quangtinh,2020-08-24 20:19:01,0,25.99,,"<h4>We love stripes! The sporty stripes and contrasting cuffs give this jersey top made of conscientiously cultivated organic cotton its casual look.<h4>
<p>Smooth jersey made of 100% organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>All-over stripes<p>
<p>Round neckline and three-quarter sleeves with ribbed trims and contrasting stripes<p>
<p>Slightly fitted, figure-skimming<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Sleeve length: Approx. 45 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton (organic)<p>
",Striped top made of 100% organic cotton,WOMEN,
1513,quangtinh,2020-08-24 20:18:32,quangtinh,2020-08-24 20:18:32,0,19.99,,"<h4>The round neckline featuring a decorative, scalloped edge gives this long sleeve top made of pure organic cotton a feminine twist.<h4>
<p>Soft jersey fabric composed of the very finest organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Generous round neckline with a scalloped edge<p>
<p>Figure-flattering, minimally fitted cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Sleeve length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton (organic)<p>
",Feminine long sleeve top made of organic cotton,WOMEN,
1514,quangtinh,2020-08-24 20:18:57,quangtinh,2020-08-24 20:18:57,0,29.99,,"<h4>This top with recycled yarn is made of lightweight jersey fabric with a melange devoré texture, making it twice as light and airy.<h4>
<p>Airy devoré fabric made of lightweight jersey with cotton, viscose and recycled yarn<p>
<p>Graphic flower pattern<p>
<p>Wide, round neckline with ribbed trims<p>
<p>Three-quarter length sleeves with fixed turn-up hems<p>
<p>Straight, loose cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 61 cm<p>
<p>Sleeve length: Approx. 45 cm<p>
<h4>Material and care<h4>
<p>Base: 53% Polyester (recycled), 34% Cotton, 13% Viscose<p>
<p>Burnt-out part: 100% Polyester<p>
",Recycled devoré top,WOMEN,
1515,quangtinh,2020-08-24 20:19:11,quangtinh,2020-08-24 20:19:11,0,19.99,,"<h4>The decorative, graphic print and premium organic cotton make this long sleeve top an everyday fave.<h4>
<p>Finely textured jersey made of pure organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Round neckline<p>
<p>Straight, loosely figure-skimming cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 60 cm<p>
<p>Sleeve length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton (organic)<p>
",Printed long sleeve top in organic cotton,WOMEN,
1516,quangtinh,2020-08-24 20:19:29,quangtinh,2020-08-24 20:19:30,0,29.99,,"<h4>The ultimate classic: the striped top! This piece scores all the right points thanks to its pure organic cotton, tape details and flattering band collar.<h4>
<p>Dense jersey composed of comfortable cotton<p>
<p>Two-tone striped look<p>
<p>Stand-up collar<p>
<p>Tape details on the sides<p>
<p>Straight, figure-skimming cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 62 cm<p>
<p>Sleeve length: Approx. 60 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton<p>
",Striped long sleeve top with a band collar,WOMEN,
1517,quangtinh,2020-08-24 20:19:47,quangtinh,2020-08-24 20:19:47,0,19.99,,"<h4>The colourful stripes on this long sleeve top made of pure organic cotton pack a pretty punch.<h4>
<p>Smooth jersey made of 100% organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Multi-colour stripes<p>
<p>Round neckline edged with a contrasting colour, ribbed trim<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 59 cm<p>
<p>Sleeve length: Approx. 62 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton (organic)<p>
",Striped T-shirt in 100% organic cotton,WOMEN,
1518,quangtinh,2020-08-24 20:20:00,quangtinh,2020-08-24 20:20:01,0,19.99,,"<h4>Be different! Be yourself! And demonstrate it with this casual T-shirt made of pure organic cotton with a self-assured statement print.<h4>
<p>Soft jersey made of 100% organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Wide, round neckline with ribbed trims<p>
<p>3/4-length sleeves<p>
<p>Straight, loose cut<p>
<h4>Size info<h4>
<p>With size M (can vary slightly depending on the size):<p>
<p>Back length: Approx. 61 cm<p>
<p>Sleeve length: Approx. 45 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 100% Cotton (organic)<p>
",A statement T-shirt in 100% organic cotton,WOMEN,
1519,quangtinh,2020-08-24 20:20:46,quangtinh,2020-08-24 20:20:47,0,12.99,,"<h4>Ideally, you should have this stretch top with adjustable spaghetti straps in lots of different colours!<h4>
<p>Soft jersey in comfortable viscose with added stretch for comfort<p>
<p>Adjustable spaghetti straps<p>
<p>Flat round neckline<p>
<p>Slightly fitted, figure-hugging cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Length: Approx. 39 cm (side seam)<p>
<h4>Material and care<h4>
<p>Outer fabric: 96% Viscose, 4% Elastane<p>
<p>Care tip: ironing brings this item containing viscose back to its original shape and length after being washed. For the best results we recommend steam ironing.<p>
",Stretch top with adjustable spaghetti straps,WOMEN,
1520,quangtinh,2020-08-24 20:21:28,quangtinh,2020-08-24 20:21:28,0,12.99,,"<h4>This spaghetti strap top is a must-have basic with high-quality organic cotton and added stretch for comfort.<h4>
<p>Adjustable straps<p>
<p>Wide round neckline at the front and back<p>
<p>Close-fitting slim design<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Cotton (organic), 5% Elastane<p>
",Spaghetti strap top with organic cotton,WOMEN,
1521,quangtinh,2020-08-24 20:21:48,quangtinh,2020-08-24 20:21:49,0,19.99,,"<h4>The satin trim on the necklines gives this basic top with stretch for comfort an elegant twist.<h4>
<p>Soft, flowing jersey made of viscose with added stretch for comfort<p>
<p>Dainty spaghetti straps<p>
<p>Narrow, shimmering satin piping on both necklines<p>
<p>Figure-skimming fit<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Length: Approx. 45 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Viscose, 5% Elastane<p>
<p>Trimming: 100% Polyester<p>
",Stretch top with satin trim,WOMEN,
1522,quangtinh,2020-08-24 20:22:15,quangtinh,2020-08-24 20:24:28,0,12.99,,"<h4>Must-have for one thousand and one styling ideas: highly combinable vest with added stretch for comfort and premium organic cotton.<h4>
<p>Soft cotton jersey composed with stretch for comfort and organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Generous round necklines edged with narrow ribbed trims<p>
<p>additional, contrasting colour jersey trim on the inside at the back<p>
<p>Fitted, figure-hugging cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Back length: Approx. 65 cm<p>
<h4>Material and care<h4>
<p>Outer fabric: 95% Cotton, 5% Elastane<p>
",Stretch cotton vest,WOMEN,
1523,quangtinh,2020-08-24 20:22:47,quangtinh,2020-08-24 20:23:28,0,15.99,,"<h4>You simply need tops like this in your life. And as luck would have it, this one comes in lots of different colours.<h4>
<p>Soft cotton jersey composed with stretch for comfort and organic cotton<p>
<p>Organic cotton: cotton organically cultivated in a controlled setting<p>
<p>Large round neckline<p>
<p>Fitted, figure-hugging cut<p>
<h4>Size info<h4>
<p>With size S (can vary slightly depending on the size):<p>
<p>Length: Approx. 43 cm (side seam)<p>
<h4>Material and care<h4>
<p>Outer fabric: 94% Cotton, 6% Elastane<p>
",Basic top in stretch cotton,WOMEN,
