#,id,created_by,created_date,modified_by,modified_date,image_link,color_id,product_id,modifie_by
1,24301,quangtinh,2020-10-02 13:40:24,,2020-10-02 13:40:24,\assets\img\woman\Clothes\New Season\080EE1I328_404_10.jfif,3677,1655,quangtinh
2,24302,quangtinh,2020-10-02 13:40:24,,2020-10-02 13:40:24,\assets\img\woman\Clothes\New Season\080EE1I328_404_14.jfif,3677,1655,quangtinh
3,24303,quangtinh,2020-10-02 13:40:24,,2020-10-02 13:40:24,\assets\img\woman\Clothes\New Season\080EE1I328_404_16.jfif,3677,1655,quangtinh
4,24304,quangtinh,2020-10-02 13:40:25,,2020-10-02 13:40:25,\assets\img\woman\Clothes\New Season\080EE1I328_404_11.jfif,3677,1655,quangtinh
5,24305,quangtinh,2020-10-02 13:40:25,,2020-10-02 13:40:25,\assets\img\woman\Clothes\New Season\080EE1I328_404_17.jfif,3677,1655,quangtinh
6,24306,quangtinh,2020-10-02 13:40:25,,2020-10-02 13:40:25,\assets\img\woman\Clothes\New Season\080EE1I328_404_18.jfif,3677,1655,quangtinh
7,24307,quangtinh,2020-10-02 13:40:25,,2020-10-02 13:40:25,\assets\img\woman\Clothes\New Season\080EE1I328_404_19.jfif,3677,1655,quangtinh
8,24308,quangtinh,2020-10-02 13:40:25,,2020-10-02 13:40:25,\assets\img\woman\Clothes\New Season\080EE1I328_404_20.jfif,3677,1655,quangtinh
9,24309,quangtinh,2020-10-02 13:40:25,,2020-10-02 13:40:25,\assets\img\woman\Clothes\New Season\080EE1I328_810_10.jfif,3678,1655,quangtinh
10,24310,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_810_14.jfif,3678,1655,quangtinh
11,24311,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_810_16.jfif,3678,1655,quangtinh
12,24312,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_810_11.jfif,3678,1655,quangtinh
13,24313,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_810_17.jfif,3678,1655,quangtinh
14,24314,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_810_19.jfif,3678,1655,quangtinh
15,24315,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_810_20.jfif,3678,1655,quangtinh
16,24316,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_274_10.jfif,3679,1655,quangtinh
17,24317,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_274_14.jfif,3679,1655,quangtinh
18,24318,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_274_16.jfif,3679,1655,quangtinh
19,24319,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_274_11.jfif,3679,1655,quangtinh
20,24320,quangtinh,2020-10-02 13:40:26,,2020-10-02 13:40:26,\assets\img\woman\Clothes\New Season\080EE1I328_274_17.jfif,3679,1655,quangtinh
21,24321,quangtinh,2020-10-02 13:40:27,,2020-10-02 13:40:27,\assets\img\woman\Clothes\New Season\080EE1I328_274_20.jfif,3679,1655,quangtinh
22,24322,quangtinh,2020-10-02 13:40:27,,2020-10-02 13:40:27,\assets\img\woman\Clothes\New Season\080EE1I328_364_10.jfif,3680,1655,quangtinh
23,24323,quangtinh,2020-10-02 13:40:27,,2020-10-02 13:40:27,\assets\img\woman\Clothes\New Season\080EE1I328_364_14.jfif,3680,1655,quangtinh
24,24324,quangtinh,2020-10-02 13:40:27,,2020-10-02 13:40:27,\assets\img\woman\Clothes\New Season\080EE1I328_364_16.jfif,3680,1655,quangtinh
25,24325,quangtinh,2020-10-02 13:40:27,,2020-10-02 13:40:27,\assets\img\woman\Clothes\New Season\080EE1I328_364_11.jfif,3680,1655,quangtinh
26,24326,quangtinh,2020-10-02 13:40:27,,2020-10-02 13:40:27,\assets\img\woman\Clothes\New Season\080EE1I328_364_17.jfif,3680,1655,quangtinh
27,24327,quangtinh,2020-10-02 13:40:27,,2020-10-02 13:40:27,\assets\img\woman\Clothes\New Season\080EE1I328_364_20.jfif,3680,1655,quangtinh
28,24328,quangtinh,2020-10-02 13:40:27,,2020-10-02 13:40:27,\assets\img\woman\Clothes\New Season\080EE1I328_724_10.jfif,3681,1655,quangtinh
29,24329,quangtinh,2020-10-02 13:40:27,,2020-10-02 13:40:27,\assets\img\woman\Clothes\New Season\080EE1I328_724_14.jfif,3681,1655,quangtinh
30,24330,quangtinh,2020-10-02 13:40:28,,2020-10-02 13:40:28,\assets\img\woman\Clothes\New Season\080EE1I328_724_16.jfif,3681,1655,quangtinh
31,24331,quangtinh,2020-10-02 13:40:28,,2020-10-02 13:40:28,\assets\img\woman\Clothes\New Season\080EE1I328_724_11.jfif,3681,1655,quangtinh
32,24332,quangtinh,2020-10-02 13:40:28,,2020-10-02 13:40:28,\assets\img\woman\Clothes\New Season\080EE1I328_724_17.jfif,3681,1655,quangtinh
33,24333,quangtinh,2020-10-02 13:40:28,,2020-10-02 13:40:28,\assets\img\woman\Clothes\New Season\080EE1I328_724_20.jfif,3681,1655,quangtinh
34,24334,quangtinh,2020-10-02 13:40:28,,2020-10-02 13:40:28,\assets\img\woman\Clothes\New Season\080EE1I328_001_10.jfif,3682,1655,quangtinh
35,24335,quangtinh,2020-10-02 13:40:28,,2020-10-02 13:40:28,\assets\img\woman\Clothes\New Season\080EE1I328_001_14.jfif,3682,1655,quangtinh
36,24336,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_001_16.jfif,3682,1655,quangtinh
37,24337,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_001_11.jfif,3682,1655,quangtinh
38,24338,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_001_17.jfif,3682,1655,quangtinh
39,24339,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_001_20.jfif,3682,1655,quangtinh
40,24340,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_444_10.jfif,3683,1655,quangtinh
41,24341,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_444_14.jfif,3683,1655,quangtinh
42,24342,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_444_16.jfif,3683,1655,quangtinh
43,24343,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_444_11.jfif,3683,1655,quangtinh
44,24344,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_444_17.jfif,3683,1655,quangtinh
45,24345,quangtinh,2020-10-02 13:40:29,,2020-10-02 13:40:29,\assets\img\woman\Clothes\New Season\080EE1I328_444_20.jfif,3683,1655,quangtinh
46,24346,quangtinh,2020-10-02 13:40:30,,2020-10-02 13:40:30,\assets\img\woman\Clothes\New Season\080EE1I328_214_10.jfif,3684,1655,quangtinh
47,24347,quangtinh,2020-10-02 13:40:30,,2020-10-02 13:40:30,\assets\img\woman\Clothes\New Season\080EE1I328_214_14.jfif,3684,1655,quangtinh
48,24348,quangtinh,2020-10-02 13:40:30,,2020-10-02 13:40:30,\assets\img\woman\Clothes\New Season\080EE1I328_214_16.jfif,3684,1655,quangtinh
49,24349,quangtinh,2020-10-02 13:40:30,,2020-10-02 13:40:30,\assets\img\woman\Clothes\New Season\080EE1I328_214_11.jfif,3684,1655,quangtinh
50,24350,quangtinh,2020-10-02 13:40:30,,2020-10-02 13:40:30,\assets\img\woman\Clothes\New Season\080EE1I328_214_17.jfif,3684,1655,quangtinh
51,24351,quangtinh,2020-10-02 13:40:30,,2020-10-02 13:40:30,\assets\img\woman\Clothes\New Season\080EE1I328_214_19.jfif,3684,1655,quangtinh
52,24352,quangtinh,2020-10-02 13:40:30,,2020-10-02 13:40:30,\assets\img\woman\Clothes\New Season\080EE1I328_214_20.jfif,3684,1655,quangtinh
53,24353,quangtinh,2020-10-02 13:40:42,,2020-10-02 13:40:42,\assets\img\woman\Clothes\New Season\999CC1B820_903_10.jfif,3685,1656,quangtinh
54,24354,quangtinh,2020-10-02 13:40:42,,2020-10-02 13:40:42,\assets\img\woman\Clothes\New Season\999CC1B820_903_14.jfif,3685,1656,quangtinh
55,24355,quangtinh,2020-10-02 13:40:42,,2020-10-02 13:40:42,\assets\img\woman\Clothes\New Season\999CC1B820_903_16.jfif,3685,1656,quangtinh
56,24356,quangtinh,2020-10-02 13:40:42,,2020-10-02 13:40:42,\assets\img\woman\Clothes\New Season\999CC1B820_903_11.jfif,3685,1656,quangtinh
57,24357,quangtinh,2020-10-02 13:40:42,,2020-10-02 13:40:42,\assets\img\woman\Clothes\New Season\999CC1B820_903_17.jfif,3685,1656,quangtinh
58,24358,quangtinh,2020-10-02 13:40:42,,2020-10-02 13:40:42,\assets\img\woman\Clothes\New Season\999CC1B820_903_18.jfif,3685,1656,quangtinh
59,24359,quangtinh,2020-10-02 13:40:42,,2020-10-02 13:40:42,\assets\img\woman\Clothes\New Season\999CC1B820_903_20.jfif,3685,1656,quangtinh
60,24360,quangtinh,2020-10-02 13:40:43,,2020-10-02 13:40:43,\assets\img\woman\Clothes\New Season\999CC1B820_902_10.jfif,3686,1656,quangtinh
61,24361,quangtinh,2020-10-02 13:40:43,,2020-10-02 13:40:43,\assets\img\woman\Clothes\New Season\999CC1B820_902_14.jfif,3686,1656,quangtinh
62,24362,quangtinh,2020-10-02 13:40:43,,2020-10-02 13:40:43,\assets\img\woman\Clothes\New Season\999CC1B820_902_16.jfif,3686,1656,quangtinh
63,24363,quangtinh,2020-10-02 13:40:43,,2020-10-02 13:40:43,\assets\img\woman\Clothes\New Season\999CC1B820_902_11.jfif,3686,1656,quangtinh
64,24364,quangtinh,2020-10-02 13:40:43,,2020-10-02 13:40:43,\assets\img\woman\Clothes\New Season\999CC1B820_902_17.jfif,3686,1656,quangtinh
65,24365,quangtinh,2020-10-02 13:40:43,,2020-10-02 13:40:43,\assets\img\woman\Clothes\New Season\999CC1B820_902_18.jfif,3686,1656,quangtinh
66,24366,quangtinh,2020-10-02 13:40:43,,2020-10-02 13:40:43,\assets\img\woman\Clothes\New Season\999CC1B820_902_20.jfif,3686,1656,quangtinh
67,24367,quangtinh,2020-10-02 13:40:54,,2020-10-02 13:40:54,\assets\img\woman\Clothes\New Season\090EE1G326_299_10.jfif,3687,1657,quangtinh
68,24368,quangtinh,2020-10-02 13:40:54,,2020-10-02 13:40:54,\assets\img\woman\Clothes\New Season\090EE1G326_299_14.jfif,3687,1657,quangtinh
69,24369,quangtinh,2020-10-02 13:40:54,,2020-10-02 13:40:54,\assets\img\woman\Clothes\New Season\090EE1G326_299_16.jfif,3687,1657,quangtinh
70,24370,quangtinh,2020-10-02 13:40:54,,2020-10-02 13:40:54,\assets\img\woman\Clothes\New Season\090EE1G326_299_11.jfif,3687,1657,quangtinh
71,24371,quangtinh,2020-10-02 13:40:54,,2020-10-02 13:40:54,\assets\img\woman\Clothes\New Season\090EE1G326_299_17.jfif,3687,1657,quangtinh
72,24372,quangtinh,2020-10-02 13:40:55,,2020-10-02 13:40:55,\assets\img\woman\Clothes\New Season\090EE1G326_299_20.jfif,3687,1657,quangtinh
73,24373,quangtinh,2020-10-02 13:40:55,,2020-10-02 13:40:55,\assets\img\woman\Clothes\New Season\090EE1G326_004_10.jfif,3688,1657,quangtinh
74,24374,quangtinh,2020-10-02 13:40:55,,2020-10-02 13:40:55,\assets\img\woman\Clothes\New Season\090EE1G326_004_14.jfif,3688,1657,quangtinh
75,24375,quangtinh,2020-10-02 13:40:55,,2020-10-02 13:40:55,\assets\img\woman\Clothes\New Season\090EE1G326_004_16.jfif,3688,1657,quangtinh
76,24376,quangtinh,2020-10-02 13:40:55,,2020-10-02 13:40:55,\assets\img\woman\Clothes\New Season\090EE1G326_004_11.jfif,3688,1657,quangtinh
77,24377,quangtinh,2020-10-02 13:40:56,,2020-10-02 13:40:56,\assets\img\woman\Clothes\New Season\090EE1G326_004_17.jfif,3688,1657,quangtinh
78,24378,quangtinh,2020-10-02 13:40:56,,2020-10-02 13:40:56,\assets\img\woman\Clothes\New Season\090EE1G326_004_18.jfif,3688,1657,quangtinh
79,24379,quangtinh,2020-10-02 13:40:57,,2020-10-02 13:40:57,\assets\img\woman\Clothes\New Season\090EE1G326_004_19.jfif,3688,1657,quangtinh
80,24380,quangtinh,2020-10-02 13:40:57,,2020-10-02 13:40:57,\assets\img\woman\Clothes\New Season\090EE1G326_004_20.jfif,3688,1657,quangtinh
81,24381,quangtinh,2020-10-02 13:41:25,,2020-10-02 13:41:25,\assets\img\woman\Clothes\New Season\090EO1I322_710_10.jfif,3689,1658,quangtinh
82,24382,quangtinh,2020-10-02 13:41:25,,2020-10-02 13:41:25,\assets\img\woman\Clothes\New Season\090EO1I322_710_14.jfif,3689,1658,quangtinh
83,24383,quangtinh,2020-10-02 13:41:25,,2020-10-02 13:41:25,\assets\img\woman\Clothes\New Season\090EO1I322_710_16.jfif,3689,1658,quangtinh
84,24384,quangtinh,2020-10-02 13:41:25,,2020-10-02 13:41:25,\assets\img\woman\Clothes\New Season\090EO1I322_710_11.jfif,3689,1658,quangtinh
85,24385,quangtinh,2020-10-02 13:41:25,,2020-10-02 13:41:25,\assets\img\woman\Clothes\New Season\090EO1I322_710_17.jfif,3689,1658,quangtinh
86,24386,quangtinh,2020-10-02 13:41:25,,2020-10-02 13:41:25,\assets\img\woman\Clothes\New Season\090EO1I322_710_20.jfif,3689,1658,quangtinh
87,24387,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_810_10.jfif,3690,1658,quangtinh
88,24388,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_810_14.jfif,3690,1658,quangtinh
89,24389,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_810_16.jfif,3690,1658,quangtinh
90,24390,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_810_11.jfif,3690,1658,quangtinh
91,24391,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_810_17.jfif,3690,1658,quangtinh
92,24392,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_810_20.jfif,3690,1658,quangtinh
93,24393,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_225_10.jfif,3691,1658,quangtinh
94,24394,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_225_14.jfif,3691,1658,quangtinh
95,24395,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_225_16.jfif,3691,1658,quangtinh
96,24396,quangtinh,2020-10-02 13:41:26,,2020-10-02 13:41:26,\assets\img\woman\Clothes\New Season\090EO1I322_225_11.jfif,3691,1658,quangtinh
97,24397,quangtinh,2020-10-02 13:41:27,,2020-10-02 13:41:27,\assets\img\woman\Clothes\New Season\090EO1I322_225_17.jfif,3691,1658,quangtinh
98,24398,quangtinh,2020-10-02 13:41:27,,2020-10-02 13:41:27,\assets\img\woman\Clothes\New Season\090EO1I322_225_19.jfif,3691,1658,quangtinh
99,24399,quangtinh,2020-10-02 13:41:27,,2020-10-02 13:41:27,\assets\img\woman\Clothes\New Season\090EO1I322_225_20.jfif,3691,1658,quangtinh
100,24400,quangtinh,2020-10-02 13:41:27,,2020-10-02 13:41:27,\assets\img\woman\Clothes\New Season\090EO1I322_001_10.jfif,3692,1658,quangtinh
101,24401,quangtinh,2020-10-02 13:41:27,,2020-10-02 13:41:27,\assets\img\woman\Clothes\New Season\090EO1I322_001_14.jfif,3692,1658,quangtinh
102,24402,quangtinh,2020-10-02 13:41:27,,2020-10-02 13:41:27,\assets\img\woman\Clothes\New Season\090EO1I322_001_16.jfif,3692,1658,quangtinh
103,24403,quangtinh,2020-10-02 13:41:27,,2020-10-02 13:41:27,\assets\img\woman\Clothes\New Season\090EO1I322_001_11.jfif,3692,1658,quangtinh
104,24404,quangtinh,2020-10-02 13:41:27,,2020-10-02 13:41:27,\assets\img\woman\Clothes\New Season\090EO1I322_001_17.jfif,3692,1658,quangtinh
105,24405,quangtinh,2020-10-02 13:41:28,,2020-10-02 13:41:28,\assets\img\woman\Clothes\New Season\090EO1I322_001_13.jfif,3692,1658,quangtinh
106,24406,quangtinh,2020-10-02 13:41:28,,2020-10-02 13:41:28,\assets\img\woman\Clothes\New Season\090EO1I322_001_19.jfif,3692,1658,quangtinh
107,24407,quangtinh,2020-10-02 13:41:28,,2020-10-02 13:41:28,\assets\img\woman\Clothes\New Season\090EO1I322_001_20.jfif,3692,1658,quangtinh
108,24408,quangtinh,2020-10-02 13:41:34,,2020-10-02 13:41:34,\assets\img\woman\Clothes\New Season\090EE1E318_901_10.jfif,3693,1659,quangtinh
109,24409,quangtinh,2020-10-02 13:41:34,,2020-10-02 13:41:34,\assets\img\woman\Clothes\New Season\090EE1E318_901_14.jfif,3693,1659,quangtinh
110,24410,quangtinh,2020-10-02 13:41:34,,2020-10-02 13:41:34,\assets\img\woman\Clothes\New Season\090EE1E318_901_11.jfif,3693,1659,quangtinh
111,24411,quangtinh,2020-10-02 13:41:35,,2020-10-02 13:41:35,\assets\img\woman\Clothes\New Season\090EE1E318_901_16.jfif,3693,1659,quangtinh
112,24412,quangtinh,2020-10-02 13:41:35,,2020-10-02 13:41:35,\assets\img\woman\Clothes\New Season\090EE1E318_901_17.jfif,3693,1659,quangtinh
113,24413,quangtinh,2020-10-02 13:41:35,,2020-10-02 13:41:35,\assets\img\woman\Clothes\New Season\090EE1E318_901_18.jfif,3693,1659,quangtinh
114,24414,quangtinh,2020-10-02 13:41:35,,2020-10-02 13:41:35,\assets\img\woman\Clothes\New Season\090EE1E318_901_20.jfif,3693,1659,quangtinh
115,24415,quangtinh,2020-10-02 13:41:45,,2020-10-02 13:41:45,\assets\img\woman\Clothes\New Season\090EK1W321_225_30.jfif,3694,1660,quangtinh
116,24416,quangtinh,2020-10-02 13:41:45,,2020-10-02 13:41:45,\assets\img\woman\Clothes\New Season\090EK1W321_225_31.jfif,3694,1660,quangtinh
117,24417,quangtinh,2020-10-02 13:41:45,,2020-10-02 13:41:45,\assets\img\woman\Clothes\New Season\090EK1W321_225_32.jfif,3694,1660,quangtinh
118,24418,quangtinh,2020-10-02 13:41:45,,2020-10-02 13:41:45,\assets\img\woman\Clothes\New Season\090EK1W321_225_37.jfif,3694,1660,quangtinh
119,24419,quangtinh,2020-10-02 13:41:45,,2020-10-02 13:41:45,\assets\img\woman\Clothes\New Season\090EK1W321_225_36.jfif,3694,1660,quangtinh
120,24420,quangtinh,2020-10-02 13:41:45,,2020-10-02 13:41:45,\assets\img\woman\Clothes\New Season\090EK1W321_225_33.jfif,3694,1660,quangtinh
121,24421,quangtinh,2020-10-02 13:41:45,,2020-10-02 13:41:45,\assets\img\woman\Clothes\New Season\090EK1W321_225_34.jfif,3694,1660,quangtinh
122,24422,quangtinh,2020-10-02 13:41:46,,2020-10-02 13:41:46,\assets\img\woman\Clothes\New Season\090EK1W321_001_30.jfif,3695,1660,quangtinh
123,24423,quangtinh,2020-10-02 13:41:46,,2020-10-02 13:41:46,\assets\img\woman\Clothes\New Season\090EK1W321_001_31.jfif,3695,1660,quangtinh
124,24424,quangtinh,2020-10-02 13:41:46,,2020-10-02 13:41:46,\assets\img\woman\Clothes\New Season\090EK1W321_001_32.jfif,3695,1660,quangtinh
125,24425,quangtinh,2020-10-02 13:41:46,,2020-10-02 13:41:46,\assets\img\woman\Clothes\New Season\090EK1W321_001_37.jfif,3695,1660,quangtinh
126,24426,quangtinh,2020-10-02 13:41:46,,2020-10-02 13:41:46,\assets\img\woman\Clothes\New Season\090EK1W321_001_36.jfif,3695,1660,quangtinh
127,24427,quangtinh,2020-10-02 13:41:46,,2020-10-02 13:41:46,\assets\img\woman\Clothes\New Season\090EK1W321_001_33.jfif,3695,1660,quangtinh
128,24428,quangtinh,2020-10-02 13:41:46,,2020-10-02 13:41:46,\assets\img\woman\Clothes\New Season\090EK1W321_001_34.jfif,3695,1660,quangtinh
129,24429,quangtinh,2020-10-02 13:42:22,,2020-10-02 13:42:22,\assets\img\woman\Clothes\New Season\080EO1I314_714_10.jfif,3696,1661,quangtinh
130,24430,quangtinh,2020-10-02 13:42:22,,2020-10-02 13:42:22,\assets\img\woman\Clothes\New Season\080EO1I314_714_14.jfif,3696,1661,quangtinh
131,24431,quangtinh,2020-10-02 13:42:22,,2020-10-02 13:42:22,\assets\img\woman\Clothes\New Season\080EO1I314_714_16.jfif,3696,1661,quangtinh
132,24432,quangtinh,2020-10-02 13:42:22,,2020-10-02 13:42:22,\assets\img\woman\Clothes\New Season\080EO1I314_714_11.jfif,3696,1661,quangtinh
133,24433,quangtinh,2020-10-02 13:42:22,,2020-10-02 13:42:22,\assets\img\woman\Clothes\New Season\080EO1I314_714_17.jfif,3696,1661,quangtinh
134,24434,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_714_18.jfif,3696,1661,quangtinh
135,24435,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_714_19.jfif,3696,1661,quangtinh
136,24436,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_714_20.jfif,3696,1661,quangtinh
137,24437,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_604_10.jfif,3697,1661,quangtinh
138,24438,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_604_14.jfif,3697,1661,quangtinh
139,24439,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_604_16.jfif,3697,1661,quangtinh
140,24440,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_604_11.jfif,3697,1661,quangtinh
141,24441,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_604_17.jfif,3697,1661,quangtinh
142,24442,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_604_13.jfif,3697,1661,quangtinh
143,24443,quangtinh,2020-10-02 13:42:23,,2020-10-02 13:42:23,\assets\img\woman\Clothes\New Season\080EO1I314_604_20.jfif,3697,1661,quangtinh
144,24444,quangtinh,2020-10-02 13:42:24,,2020-10-02 13:42:24,\assets\img\woman\Clothes\New Season\080EO1I314_814_10.jfif,3698,1661,quangtinh
145,24445,quangtinh,2020-10-02 13:42:24,,2020-10-02 13:42:24,\assets\img\woman\Clothes\New Season\080EO1I314_814_14.jfif,3698,1661,quangtinh
146,24446,quangtinh,2020-10-02 13:42:24,,2020-10-02 13:42:24,\assets\img\woman\Clothes\New Season\080EO1I314_814_16.jfif,3698,1661,quangtinh
147,24447,quangtinh,2020-10-02 13:42:24,,2020-10-02 13:42:24,\assets\img\woman\Clothes\New Season\080EO1I314_814_11.jfif,3698,1661,quangtinh
148,24448,quangtinh,2020-10-02 13:42:24,,2020-10-02 13:42:24,\assets\img\woman\Clothes\New Season\080EO1I314_814_17.jfif,3698,1661,quangtinh
149,24449,quangtinh,2020-10-02 13:42:24,,2020-10-02 13:42:24,\assets\img\woman\Clothes\New Season\080EO1I314_814_20.jfif,3698,1661,quangtinh
150,24450,quangtinh,2020-10-02 13:42:24,,2020-10-02 13:42:24,\assets\img\woman\Clothes\New Season\080EO1I314_364_10.jfif,3699,1661,quangtinh
151,24451,quangtinh,2020-10-02 13:42:24,,2020-10-02 13:42:24,\assets\img\woman\Clothes\New Season\080EO1I314_364_14.jfif,3699,1661,quangtinh
152,24452,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_364_16.jfif,3699,1661,quangtinh
153,24453,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_364_11.jfif,3699,1661,quangtinh
154,24454,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_364_17.jfif,3699,1661,quangtinh
155,24455,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_364_13.jfif,3699,1661,quangtinh
156,24456,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_364_20.jfif,3699,1661,quangtinh
157,24457,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_229_10.jfif,3700,1661,quangtinh
158,24458,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_229_14.jfif,3700,1661,quangtinh
159,24459,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_229_16.jfif,3700,1661,quangtinh
160,24460,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_229_11.jfif,3700,1661,quangtinh
161,24461,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_229_17.jfif,3700,1661,quangtinh
162,24462,quangtinh,2020-10-02 13:42:25,,2020-10-02 13:42:25,\assets\img\woman\Clothes\New Season\080EO1I314_229_20.jfif,3700,1661,quangtinh
163,24463,quangtinh,2020-10-02 13:42:26,,2020-10-02 13:42:26,\assets\img\woman\Clothes\New Season\080EO1I314_059_10.jfif,3701,1661,quangtinh
164,24464,quangtinh,2020-10-02 13:42:26,,2020-10-02 13:42:26,\assets\img\woman\Clothes\New Season\080EO1I314_059_14.jfif,3701,1661,quangtinh
165,24465,quangtinh,2020-10-02 13:42:26,,2020-10-02 13:42:26,\assets\img\woman\Clothes\New Season\080EO1I314_059_16.jfif,3701,1661,quangtinh
166,24466,quangtinh,2020-10-02 13:42:26,,2020-10-02 13:42:26,\assets\img\woman\Clothes\New Season\080EO1I314_059_11.jfif,3701,1661,quangtinh
167,24467,quangtinh,2020-10-02 13:42:26,,2020-10-02 13:42:26,\assets\img\woman\Clothes\New Season\080EO1I314_059_17.jfif,3701,1661,quangtinh
168,24468,quangtinh,2020-10-02 13:42:26,,2020-10-02 13:42:26,\assets\img\woman\Clothes\New Season\080EO1I314_059_19.jfif,3701,1661,quangtinh
